"date","season","competition","type","name","nation","rank","course.rank","tot.time","course.time","location","elevation","height.diff","max.climb","total.climb","birthday","snow.conditions","snow.temperature","air.temperature","weather.conditions","fails.total","speed","age","home"
"11-1-13","10-11","I","W","KHVOSTENKO Oksana","UKR",29,52,2809.6,2494.8,"Ruhpolding",714,42,28,105,"27.11.1977","Wet",0,4.3,"Rain",2,6.01250601250601,33.1506849315069,"Aboard"
"11-1-13","10-11","I","W","KALINCHIK Liudmila","BLR",30,53,2814.6,2495.4,"Ruhpolding",714,42,28,105,"23.7.1982","Wet",0,4.3,"Rain",1,6.01106035104592,28.49600456621,"Aboard"
"11-1-13","10-11","I","W","YURLOVA-PERCHT Ekaterina","RUS",31,16,2817.5,2357.3,"Ruhpolding",714,42,28,105,"23.2.1985","Wet",0,4.3,"Rain",4,6.36321214949306,25.9041095890411,"Aboard"
"11-1-13","10-11","I","W","LEBEDEVA Marina","KAZ",32,27,2818.9,2406.4,"Ruhpolding",714,42,28,105,"29.5.1985","Wet",0,4.3,"Rain",3,6.23337765957447,25.6439497716895,"Aboard"
"11-1-13","10-11","I","W","JONSSON Jenny","SWE",33,64,2824.6,2537.3,"Ruhpolding",714,42,28,105,"30.8.1987","Wet",0,4.3,"Rain",1,5.9117960036259,23.3891552511416,"Aboard"
"11-1-13","10-11","I","W","BURDYGA Natalya","UKR",34,51,2833.7,2494.1,"Ruhpolding",714,42,28,105,"26.10.1983","Wet",0,4.3,"Rain",2,6.0141934966521,27.2356164383562,"Aboard"
"11-1-13","10-11","I","W","IMRIE Megan","CAN",35,65,2837,2553.7,"Ruhpolding",714,42,28,105,"14.2.1986","Wet",0,4.3,"Rain",1,5.87383012883267,24.9287671232877,"Aboard"
"11-1-13","10-11","I","W","TOMESOVA Barbora","CZE",36,32,2854.9,2439.6,"Ruhpolding",714,42,28,105,"8.11.1986","Wet",0,4.3,"Rain",3,6.14854894244958,24.1972602739726,"Aboard"
"11-1-13","10-11","I","W","SOROKINA Natalia","RUS",37,42,2873,2472.9,"Ruhpolding",714,42,28,105,"12.9.1982","Wet",0,4.3,"Rain",3,6.06575275991751,28.3562785388128,"Aboard"
"11-1-13","10-11","I","W","MACABIES Pauline","FRA",38,40,2874.1,2454.8,"Ruhpolding",714,42,28,105,"3.3.1986","Wet",0,4.3,"Rain",3,6.11047743197002,24.8821917808219,"Aboard"
"11-1-13","10-11","I","W","GÖSSNER Miriam","GER",39,1,2874.3,2262.2,"Ruhpolding",714,42,28,105,"21.6.1990","Wet",0,4.3,"Rain",6,6.63071346476881,20.578196347032,"Home"
"11-1-13","10-11","I","W","BIRKELAND Fanny Horn","NOR",40,38,2876.4,2450.1,"Ruhpolding",714,42,28,105,"8.3.1988","Wet",0,4.3,"Rain",3,6.12219909391453,22.8657534246575,"Aboard"
"11-1-13","10-11","I","W","PISAREVA Nadzeya","BLR",41,63,2892.1,2529.9,"Ruhpolding",714,42,28,105,"5.7.1988","Wet",0,4.3,"Rain",2,5.92908810624926,22.5398401826484,"Aboard"
"11-1-13","10-11","I","W","KUZMINA Anastasiya","SVK",42,11,2900.4,2334.7,"Ruhpolding",714,42,28,105,"28.8.1984","Wet",0,4.3,"Rain",6,6.42480832655159,26.3946347031963,"Aboard"
"11-1-13","10-11","I","W","VEJNAROVA Zdenka","CZE",43,49,2907.3,2492.3,"Ruhpolding",714,42,28,105,"22.6.1981","Wet",0,4.3,"Rain",3,6.01853709425029,29.5809360730594,"Aboard"
"11-1-13","10-11","I","W","NILSSON Anna Maria","SWE",44,30,2911.2,2432,"Ruhpolding",714,42,28,105,"13.5.1983","Wet",0,4.3,"Rain",4,6.16776315789474,27.6905251141552,"Aboard"
"11-1-13","10-11","I","W","GEREKOVA Jana","SVK",45,35,2912.3,2445.1,"Ruhpolding",714,42,28,105,"27.11.1984","Wet",0,4.3,"Rain",4,6.13471841642469,26.1452054794521,"Aboard"
"11-1-13","10-11","I","W","KLENOVSKA Nina","BUL",46,68,2915.3,2577,"Ruhpolding",714,42,28,105,"7.5.1980","Wet",0,4.3,"Rain",2,5.82072176949942,30.7069634703196,"Aboard"
"11-1-13","10-11","I","W","FORIKA Reka","ROU",47,79,2916.4,2666.4,"Ruhpolding",714,42,28,105,"29.3.1989","Wet",0,4.3,"Rain",0,5.62556255625563,21.8083333333333,"Aboard"
"11-1-13","10-11","I","W","DOMRACHEVA Darya","BLR",48,8,2921.2,2324.3,"Ruhpolding",714,42,28,105,"3.8.1986","Wet",0,4.3,"Rain",6,6.45355590930603,24.4631278538813,"Aboard"
"11-1-13","10-11","I","W","BOLLIET Marine","FRA",49,58,2924.3,2507,"Ruhpolding",714,42,28,105,"14.1.1988","Wet",0,4.3,"Rain",3,5.98324690865576,23.013698630137,"Aboard"
"11-1-13","10-11","I","W","YAHATA Itsuka","JPN",50,56,2927.4,2500.1,"Ruhpolding",714,42,28,105,"8.5.1980","Wet",0,4.3,"Rain",3,5.99976000959962,30.7042237442922,"Aboard"
"11-1-13","10-11","I","W","FLATLAND Ann Kristin Aafedt","NOR",51,31,2932.7,2433.1,"Ruhpolding",714,42,28,105,"6.11.1982","Wet",0,4.3,"Rain",5,6.16497472360363,28.2054794520548,"Aboard"
"11-1-13","10-11","I","W","BOBAK Paulina","POL",52,70,2941.6,2579.3,"Ruhpolding",714,42,28,105,"1.10.1984","Wet",0,4.3,"Rain",2,5.81553134571395,26.3013698630137,"Aboard"
"11-1-13","10-11","I","W","LIDUMA Madara","LAT",53,24,2946.9,2395.4,"Ruhpolding",714,42,28,105,"10.8.1982","Wet",0,4.3,"Rain",5,6.26200217082742,28.4466894977169,"Aboard"
"11-1-13","10-11","I","W","VITKOVA Veronika","CZE",54,48,2953.2,2485.8,"Ruhpolding",714,42,28,105,"9.12.1988","Wet",0,4.3,"Rain",4,6.03427468018344,22.1095890410959,"Aboard"
"11-1-13","10-11","I","W","TANG Jialin","CHN",55,54,2954.7,2496.7,"Ruhpolding",714,42,28,105,"5.11.1991","Wet",0,4.3,"Rain",4,6.00793046821805,19.2027397260274,"Aboard"
"11-1-13","10-11","I","W","STUDEBAKER Sara","USA",55,61,2954.7,2525.6,"Ruhpolding",714,42,28,105,"7.10.1984","Wet",0,4.3,"Rain",3,5.93918276845106,26.2849315068493,"Aboard"
"11-1-13","10-11","I","W","OBERHOFER Karin","ITA",57,43,2957.7,2475.7,"Ruhpolding",714,42,28,105,"3.11.1985","Wet",0,4.3,"Rain",4,6.05889243446298,25.2109589041096,"Aboard"
"11-1-13","10-11","I","W","LEHTLA Kadri","EST",58,50,2968.6,2494,"Ruhpolding",714,42,28,105,"3.5.1985","Wet",0,4.3,"Rain",4,6.01443464314354,25.7151826484018,"Aboard"
"11-1-13","10-11","I","W","MOZHEVITINA Inna","KAZ",59,59,2991.9,2521.9,"Ruhpolding",714,42,28,105,"22.7.1985","Wet",0,4.3,"Rain",4,5.94789642729688,25.49600456621,"Aboard"
"11-1-13","10-11","I","W","SOLEMDAL Synnoeve","NOR",60,29,3000.1,2420,"Ruhpolding",714,42,28,105,"15.5.1989","Wet",0,4.3,"Rain",6,6.19834710743802,21.6795662100457,"Aboard"
"11-1-13","10-11","I","W","NOWAKOWSKA-ZIEMNIAK Weronika","POL",61,73,3006.1,2609.3,"Ruhpolding",714,42,28,105,"7.7.1986","Wet",0,4.3,"Rain",3,5.7486682251945,24.537100456621,"Aboard"
"11-1-13","10-11","I","W","JOHNSON Haley","USA",62,66,3021.2,2559.4,"Ruhpolding",714,42,28,105,"8.12.1981","Wet",0,4.3,"Rain",4,5.86074861295616,29.1178082191781,"Aboard"
"11-1-13","10-11","I","W","YORDANOVA Emiliya","BUL",63,69,3025.8,2577.4,"Ruhpolding",714,42,28,105,"5.5.1989","Wet",0,4.3,"Rain",4,5.81981842166524,21.7069634703196,"Aboard"
"11-1-13","10-11","I","W","GWIZDON Magdalena","POL",64,55,3028.2,2498.8,"Ruhpolding",714,42,28,105,"4.8.1979","Wet",0,4.3,"Rain",5,6.00288138306387,31.4657534246575,"Aboard"
"11-1-13","10-11","I","W","LARSSON Emelie","SWE",65,67,3031.2,2574.8,"Ruhpolding",714,42,28,105,"5.6.1987","Wet",0,4.3,"Rain",3,5.82569519962716,23.6247716894977,"Aboard"
"11-1-13","10-11","I","W","BOGALIY-TITOVETS Anna","RUS",66,23,3031.3,2391.1,"Ruhpolding",714,42,28,105,"12.6.1979","Wet",0,4.3,"Rain",7,6.2732633515955,31.6109589041096,"Aboard"
"11-1-13","10-11","I","W","SPECTOR Laura","USA",67,55,3049.4,2498.8,"Ruhpolding",714,42,28,105,"30.10.1987","Wet",0,4.3,"Rain",5,6.00288138306387,23.2219178082192,"Aboard"
"11-1-13","10-11","I","W","TOIVANEN Laura","FIN",68,77,3055.5,2645.4,"Ruhpolding",714,42,28,105,"21.7.1988","Wet",0,4.3,"Rain",3,5.67022000453618,22.49600456621,"Aboard"
"11-1-13","10-11","I","W","KALINOVA Lubomira","SVK",69,75,3057.7,2634.7,"Ruhpolding",714,42,28,105,"11.2.1982","Wet",0,4.3,"Rain",3,5.69324780809959,28.9397260273973,"Aboard"
"11-1-13","10-11","I","W","SCHULTZ Melanie","CAN",70,82,3062.1,2705.2,"Ruhpolding",714,42,28,105,"4.7.1985","Wet",0,4.3,"Rain",2,5.54487653408251,25.5453196347032,"Aboard"
"11-1-13","10-11","I","W","PITON Karolina","POL",71,81,3067,2697.4,"Ruhpolding",714,42,28,105,"25.2.1987","Wet",0,4.3,"Rain",2,5.56091050641358,23.8986301369863,"Aboard"
"11-1-13","10-11","I","W","LIGHTFOOT Amanda","GBR",72,78,3081.4,2658.4,"Ruhpolding",714,42,28,105,"30.1.1987","Wet",0,4.3,"Rain",3,5.64249172434547,23.9698630136986,"Aboard"
"11-1-13","10-11","I","W","BRANKOVIC-LIKOZAR Tadeja","SLO",73,19,3120.1,2368.4,"Ruhpolding",714,42,28,105,"20.12.1979","Wet",0,4.3,"Rain",9,6.33338963013005,31.0876712328767,"Aboard"
"11-1-13","10-11","I","W","DONG Xue","CHN",74,74,3137.9,2615.3,"Ruhpolding",714,42,28,105,"17.8.1986","Wet",0,4.3,"Rain",5,5.73547967728368,24.4247716894977,"Aboard"
"11-1-13","10-11","I","W","LEBEDEVA Anna","KAZ",75,72,3145.4,2606.9,"Ruhpolding",714,42,28,105,"26.12.1981","Wet",0,4.3,"Rain",5,5.7539606429092,29.0684931506849,"Aboard"
"11-1-13","10-11","I","W","JO In-Hee","KOR",76,80,3149.6,2678.9,"Ruhpolding",714,42,28,105,"25.2.1989","Wet",0,4.3,"Rain",4,5.59931315092015,21.8958904109589,"Aboard"
"11-1-13","10-11","I","W","XU Yinghui","CHN",77,60,3160.3,2523.8,"Ruhpolding",714,42,28,105,"7.1.1989","Wet",0,4.3,"Rain",7,5.94341865441002,22.0301369863014,"Aboard"
"11-1-13","10-11","I","W","SCHREMPF Romana","AUT",78,33,3176.4,2440.2,"Ruhpolding",714,42,28,105,"24.11.1986","Wet",0,4.3,"Rain",8,6.14703712810425,24.1534246575342,"Aboard"
"11-1-13","10-11","I","W","STROEMSTEDT Anna-Karin","SWE",79,22,3199.9,2386.9,"Ruhpolding",714,42,28,105,"1.1.1981","Wet",0,4.3,"Rain",9,6.28430181406846,30.0520547945205,"Aboard"
"11-1-13","10-11","I","W","CHU Kyoung-Mi","KOR",80,83,3220.2,2734.1,"Ruhpolding",714,42,28,105,"12.6.1986","Wet",0,4.3,"Rain",4,5.48626604732819,24.6055936073059,"Aboard"
"11-1-13","10-11","I","W","PISCORAN Luminita","ROU",81,71,3223.1,2595.9,"Ruhpolding",714,42,28,105,"14.3.1988","Wet",0,4.3,"Rain",6,5.77834277129319,22.8493150684932,"Aboard"
"11-1-13","10-11","I","W","KOCHER Zina","CAN",82,57,3267.6,2505.1,"Ruhpolding",714,42,28,105,"5.12.1982","Wet",0,4.3,"Rain",9,5.98778491876572,28.1260273972603,"Aboard"
"11-1-13","10-11","I","W","MURPHY Sarah","NZL",83,84,3342.8,2743.7,"Ruhpolding",714,42,28,105,"16.2.1988","Wet",0,4.3,"Rain",6,5.46707001494333,22.9232876712329,"Aboard"
"11-1-13","10-11","I","W","PADIAL HERNANDEZ Victoria","ESP",84,85,3382,2794.5,"Ruhpolding",714,42,28,105,"1.8.1988","Wet",0,4.3,"Rain",5,5.36768652710682,22.4658675799087,"Aboard"
"11-1-13","10-11","I","W","HANNI Sirli","EST",85,86,3412.4,2798.8,"Ruhpolding",714,42,28,105,"27.10.1985","Wet",0,4.3,"Rain",6,5.3594397598971,25.2301369863014,"Aboard"
"11-1-13","10-11","I","W","AZEGAMI Naoko","JPN",86,76,3434.1,2642.2,"Ruhpolding",714,42,28,105,"29.1.1985","Wet",0,4.3,"Rain",9,5.67708727575505,25.972602739726,"Aboard"
"11-1-13","10-11","I","W","SOULIE Laure","AND",87,62,3643.9,2526.7,"Ruhpolding",714,42,28,105,"28.4.1987","Wet",0,4.3,"Rain",15,5.93659714251791,23.7288812785388,"Aboard"
"10-12-16","10-11","I","W","BERGER Tora","NOR",1,15,2567,2347.3,"Pokljuka",1338,39,20,495,"18.3.1981","Hard",-5,-6.6,"Sky Clear",0,6.39032079410386,29.7671232876712,"Aboard"
"10-12-16","10-11","I","W","MÄKÄRÄINEN Kaisa","FIN",2,3,2568.8,2271,"Pokljuka",1338,39,20,495,"11.1.1983","Hard",-5,-6.6,"Sky Clear",1,6.60501981505945,27.9479452054795,"Aboard"
"10-12-16","10-11","I","W","BRUNET Marie Laure","FRA",3,19,2602.3,2374.9,"Pokljuka",1338,39,20,495,"20.11.1988","Hard",-5,-6.6,"Sky Clear",0,6.31605541285949,22.0849315068493,"Aboard"
"10-12-16","10-11","I","W","SEMERENKO Valj","UKR",4,22,2607.1,2380.4,"Pokljuka",1338,39,20,495,"18.1.1986","Hard",-5,-6.6,"Sky Clear",0,6.30146193916989,24.9260273972603,"Aboard"
"10-12-16","10-11","I","W","ZAITSEVA Olga","RUS",5,9,2621.1,2324.8,"Pokljuka",1338,39,20,495,"16.5.1978","Hard",-5,-6.6,"Sky Clear",1,6.45216792842395,32.6082191780822,"Aboard"
"10-12-16","10-11","I","W","LEBEDEVA Marina","KAZ",6,30,2690.1,2405.1,"Pokljuka",1338,39,20,495,"29.5.1985","Hard",-5,-6.6,"Sky Clear",0,6.23674691281028,25.5672374429224,"Aboard"
"10-12-16","10-11","I","W","OLOFSSON-ZIDEK Anna Carin","SWE",7,13,2705.3,2338.1,"Pokljuka",1338,39,20,495,"1.4.1973","Hard",-5,-6.6,"Sky Clear",2,6.41546554895,37.7342465753425,"Aboard"
"10-12-16","10-11","I","W","NEUNER Magdalena","GER",8,1,2714.6,2246.3,"Pokljuka",1338,39,20,495,"9.2.1987","Hard",-5,-6.6,"Sky Clear",4,6.67764768730802,23.8657534246575,"Aboard"
"10-12-16","10-11","I","W","GREGORIN Teja","SLO",9,7,2715.1,2311.7,"Pokljuka",1338,39,20,495,"29.6.1980","Hard",-5,-6.6,"Sky Clear",3,6.48873123675217,30.4850456621005,"Home"
"10-12-16","10-11","I","W","SLEPTSOVA Svetlana","RUS",10,12,2717,2337.1,"Pokljuka",1338,39,20,495,"31.7.1986","Hard",-5,-6.6,"Sky Clear",2,6.41821060288392,24.3946347031963,"Aboard"
"10-12-16","10-11","I","W","SEMERENKO Vita","UKR",11,20,2738.9,2377.5,"Pokljuka",1338,39,20,495,"18.1.1986","Hard",-5,-6.6,"Sky Clear",2,6.30914826498423,24.9260273972603,"Aboard"
"10-12-16","10-11","I","W","HENKEL Andrea","GER",12,10,2740.9,2326.6,"Pokljuka",1338,39,20,495,"10.12.1977","Hard",-5,-6.6,"Sky Clear",3,6.44717613685206,33.0383561643836,"Aboard"
"10-12-16","10-11","I","W","KUZMINA Anastasiya","SVK",13,4,2742.8,2277.8,"Pokljuka",1338,39,20,495,"28.8.1984","Hard",-5,-6.6,"Sky Clear",4,6.58530160681359,26.3179223744292,"Aboard"
"10-12-16","10-11","I","W","CYL Agnieszka","POL",14,11,2744.9,2336.2,"Pokljuka",1338,39,20,495,"28.2.1984","Hard",-5,-6.6,"Sky Clear",3,6.4206831606883,26.8164383561644,"Aboard"
"10-12-16","10-11","I","W","FLATLAND Ann Kristin Aafedt","NOR",15,14,2747.7,2338.5,"Pokljuka",1338,39,20,495,"6.11.1982","Hard",-5,-6.6,"Sky Clear",3,6.4143681847338,28.1287671232877,"Aboard"
"10-12-16","10-11","I","W","KHVOSTENKO Oksana","UKR",16,56,2753.4,2467.5,"Pokljuka",1338,39,20,495,"27.11.1977","Hard",-5,-6.6,"Sky Clear",1,6.0790273556231,33.0739726027397,"Aboard"
"10-12-16","10-11","I","W","TOFALVI Eva","ROU",17,57,2754.3,2471.1,"Pokljuka",1338,39,20,495,"4.12.1978","Hard",-5,-6.6,"Sky Clear",1,6.07017117882724,32.0547945205479,"Aboard"
"10-12-16","10-11","I","W","DOMRACHEVA Darya","BLR",18,5,2766.8,2281.6,"Pokljuka",1338,39,20,495,"3.8.1986","Hard",-5,-6.6,"Sky Clear",4,6.57433380084152,24.3864155251142,"Aboard"
"10-12-16","10-11","I","W","NILSSON Anna Maria","SWE",19,31,2771.1,2405.5,"Pokljuka",1338,39,20,495,"13.5.1983","Hard",-5,-6.6,"Sky Clear",2,6.23570983163583,27.6138127853881,"Aboard"
"10-12-16","10-11","I","W","YURLOVA-PERCHT Ekaterina","RUS",20,18,2776.5,2366.9,"Pokljuka",1338,39,20,495,"23.2.1985","Hard",-5,-6.6,"Sky Clear",3,6.33740335459884,25.827397260274,"Aboard"
"10-12-16","10-11","I","W","STUDEBAKER Sara","USA",21,52,2782.1,2464.8,"Pokljuka",1338,39,20,495,"7.10.1984","Hard",-5,-6.6,"Sky Clear",1,6.0856864654333,26.2082191780822,"Aboard"
"10-12-16","10-11","I","W","HOJNISZ Monika","POL",22,70,2786.8,2518.9,"Pokljuka",1338,39,20,495,"27.8.1991","Hard",-5,-6.6,"Sky Clear",0,5.95498034856485,19.3179223744292,"Aboard"
"10-12-16","10-11","I","W","EIE Kari","NOR",23,16,2790.7,2358.2,"Pokljuka",1338,39,20,495,"2.7.1982","Hard",-5,-6.6,"Sky Clear",3,6.3607836485455,28.4768264840183,"Aboard"
"10-12-16","10-11","I","W","EKHOLM Helena","SWE",24,8,2790.8,2314.4,"Pokljuka",1338,39,20,495,"6.9.1984","Hard",-5,-6.6,"Sky Clear",4,6.4811614241272,26.2932648401826,"Aboard"
"10-12-16","10-11","I","W","SKARDINO Nadezhda","BLR",25,35,2793.4,2427.8,"Pokljuka",1338,39,20,495,"27.3.1985","Hard",-5,-6.6,"Sky Clear",2,6.17843314935332,25.7397260273973,"Aboard"
"10-12-16","10-11","I","W","PIDHRUSHNA Olena","UKR",26,26,2807.5,2393.1,"Pokljuka",1338,39,20,495,"9.1.1987","Hard",-5,-6.6,"Sky Clear",2,6.26802055910743,23.9506849315068,"Aboard"
"10-12-16","10-11","I","W","SAUE Eveli","EST",27,53,2811.3,2465.5,"Pokljuka",1338,39,20,495,"13.2.1984","Hard",-5,-6.6,"Sky Clear",2,6.08395862908132,26.8575342465753,"Aboard"
"10-12-16","10-11","I","W","ROMANOVA Iana","RUS",28,32,2817.5,2416.4,"Pokljuka",1338,39,20,495,"11.5.1983","Hard",-5,-6.6,"Sky Clear",3,6.20758152623738,27.6192922374429,"Aboard"
"10-12-16","10-11","I","W","HITZER Kathrin","GER",29,28,2817.7,2400,"Pokljuka",1338,39,20,495,"3.9.1986","Hard",-5,-6.6,"Sky Clear",3,6.25,24.3014840182648,"Aboard"
"10-12-16","10-11","I","W","BACHMANN Tina","GER",30,6,2821,2292.1,"Pokljuka",1338,39,20,495,"15.7.1986","Hard",-5,-6.6,"Sky Clear",5,6.54421709349505,24.4384703196347,"Aboard"
"10-12-16","10-11","I","W","MOZHEVITINA Inna","KAZ",31,71,2841.1,2526.4,"Pokljuka",1338,39,20,495,"22.7.1985","Hard",-5,-6.6,"Sky Clear",1,5.93730208993034,25.4192922374429,"Aboard"
"10-12-16","10-11","I","W","HALLER Katja","ITA",32,65,2842.2,2502.1,"Pokljuka",1338,39,20,495,"12.1.1981","Hard",-5,-6.6,"Sky Clear",2,5.99496423004676,29.9452054794521,"Aboard"
"10-12-16","10-11","I","W","TOMESOVA Barbora","CZE",33,47,2843.4,2455.1,"Pokljuka",1338,39,20,495,"8.11.1986","Hard",-5,-6.6,"Sky Clear",2,6.10973076453098,24.1205479452055,"Aboard"
"10-12-16","10-11","I","W","PONZA Michela","ITA",34,61,2845.5,2481.8,"Pokljuka",1338,39,20,495,"12.2.1979","Hard",-5,-6.6,"Sky Clear",2,6.04400032234668,31.8630136986301,"Aboard"
"10-12-16","10-11","I","W","GASPARIN Selina","SUI",35,24,2846.2,2384.5,"Pokljuka",1338,39,20,495,"3.4.1984","Hard",-5,-6.6,"Sky Clear",3,6.29062696582093,26.7206621004566,"Aboard"
"10-12-16","10-11","I","W","MALI Andreja","SLO",36,38,2851.1,2435.6,"Pokljuka",1338,39,20,495,"17.11.1977","Hard",-5,-6.6,"Sky Clear",2,6.15864674002299,33.1013698630137,"Home"
"10-12-16","10-11","I","W","LEHTLA Kadri","EST",37,62,2855.4,2494.8,"Pokljuka",1338,39,20,495,"3.5.1985","Hard",-5,-6.6,"Sky Clear",2,6.01250601250601,25.6384703196347,"Aboard"
"10-12-16","10-11","I","W","DORIN HABERT Marie","FRA",38,25,2859.4,2393,"Pokljuka",1338,39,20,495,"19.6.1986","Hard",-5,-6.6,"Sky Clear",4,6.26828249059758,24.509703196347,"Aboard"
"10-12-16","10-11","I","W","KLENOVSKA Nina","BUL",39,75,2865.9,2556.8,"Pokljuka",1338,39,20,495,"7.5.1980","Hard",-5,-6.6,"Sky Clear",1,5.86670838548185,30.6302511415525,"Aboard"
"10-12-16","10-11","I","W","BIRKELAND Fanny Horn","NOR",40,40,2868.8,2439.7,"Pokljuka",1338,39,20,495,"8.3.1988","Hard",-5,-6.6,"Sky Clear",3,6.14829692175268,22.7890410958904,"Aboard"
"10-12-16","10-11","I","W","NOWAKOWSKA-ZIEMNIAK Weronika","POL",41,49,2871.4,2456.9,"Pokljuka",1338,39,20,495,"7.7.1986","Hard",-5,-6.6,"Sky Clear",3,6.10525458911637,24.4603881278539,"Aboard"
"10-12-16","10-11","I","W","JONSSON Jenny","SWE",42,80,2872,2565,"Pokljuka",1338,39,20,495,"30.8.1987","Hard",-5,-6.6,"Sky Clear",1,5.84795321637427,23.3124429223744,"Aboard"
"10-12-16","10-11","I","W","IMRIE Megan","CAN",43,37,2872.1,2435.2,"Pokljuka",1338,39,20,495,"14.2.1986","Hard",-5,-6.6,"Sky Clear",3,6.15965834428384,24.8520547945205,"Aboard"
"10-12-16","10-11","I","W","POLTORANINA Olga","KAZ",44,45,2872.6,2453,"Pokljuka",1338,39,20,495,"27.2.1987","Hard",-5,-6.6,"Sky Clear",2,6.11496127191194,23.8164383561644,"Aboard"
"10-12-16","10-11","I","W","BESCOND Anais","FRA",45,21,2874.3,2380,"Pokljuka",1338,39,20,495,"15.5.1987","Hard",-5,-6.6,"Sky Clear",4,6.30252100840336,23.6055936073059,"Aboard"
"10-12-16","10-11","I","W","SUPRUN Inna","UKR",46,23,2878,2383.2,"Pokljuka",1338,39,20,495,"10.4.1983","Hard",-5,-6.6,"Sky Clear",4,6.29405840886203,27.7042237442922,"Aboard"
"10-12-16","10-11","I","W","LIDUMA Madara","LAT",47,17,2884,2362,"Pokljuka",1338,39,20,495,"10.8.1982","Hard",-5,-6.6,"Sky Clear",4,6.35055038103302,28.3699771689498,"Aboard"
"10-12-16","10-11","I","W","NAZAROVA Olga","BLR",48,58,2911.3,2472.1,"Pokljuka",1338,39,20,495,"12.7.1988","Hard",-5,-6.6,"Sky Clear",3,6.06771570729339,22.4439497716895,"Aboard"
"10-12-16","10-11","I","W","MACABIES Pauline","FRA",49,46,2914.7,2455,"Pokljuka",1338,39,20,495,"3.3.1986","Hard",-5,-6.6,"Sky Clear",3,6.10997963340122,24.8054794520548,"Aboard"
"10-12-16","10-11","I","W","KALINCHIK Liudmila","BLR",50,42,2932.8,2446.3,"Pokljuka",1338,39,20,495,"23.7.1982","Hard",-5,-6.6,"Sky Clear",4,6.13170911171974,28.4192922374429,"Aboard"
"10-12-16","10-11","I","W","BOGALIY-TITOVETS Anna","RUS",51,27,2941,2396,"Pokljuka",1338,39,20,495,"12.6.1979","Hard",-5,-6.6,"Sky Clear",5,6.26043405676127,31.5342465753425,"Aboard"
"10-12-16","10-11","I","W","MUN Ji-Hee","KOR",52,65,2942,2502.1,"Pokljuka",1338,39,20,495,"2.8.1988","Hard",-5,-6.6,"Sky Clear",3,5.99496423004676,22.3864155251142,"Aboard"
"10-12-16","10-11","I","W","GÖSSNER Miriam","GER",53,2,2943.3,2264,"Pokljuka",1338,39,20,495,"21.6.1990","Hard",-5,-6.6,"Sky Clear",7,6.62544169611307,20.5014840182648,"Aboard"
"10-12-16","10-11","I","W","DÖLL Juliane","GER",54,60,2947.7,2481.3,"Pokljuka",1338,39,20,495,"8.7.1986","Hard",-5,-6.6,"Sky Clear",4,6.04521823237819,24.4576484018265,"Aboard"
"10-12-16","10-11","I","W","VEJNAROVA Zdenka","CZE",55,54,2951.8,2465.7,"Pokljuka",1338,39,20,495,"22.6.1981","Hard",-5,-6.6,"Sky Clear",4,6.08346514174474,29.5042237442922,"Aboard"
"10-12-16","10-11","I","W","GEREKOVA Jana","SVK",56,34,2953.5,2421.1,"Pokljuka",1338,39,20,495,"27.11.1984","Hard",-5,-6.6,"Sky Clear",5,6.19553095700302,26.0684931506849,"Aboard"
"10-12-16","10-11","I","W","LIGHTFOOT Amanda","GBR",57,77,2962.9,2559.6,"Pokljuka",1338,39,20,495,"30.1.1987","Hard",-5,-6.6,"Sky Clear",2,5.86029067041725,23.8931506849315,"Aboard"
"10-12-16","10-11","I","W","SONG Chaoqing","CHN",58,74,2975.7,2549.8,"Pokljuka",1338,39,20,495,"21.3.1991","Hard",-5,-6.6,"Sky Clear",3,5.88281433837948,19.7534246575342,"Aboard"
"10-12-16","10-11","I","W","BOILLEY Sophie","FRA",59,51,2978.3,2462,"Pokljuka",1338,39,20,495,"18.12.1989","Hard",-5,-6.6,"Sky Clear",4,6.09260763606824,21.0082191780822,"Aboard"
"10-12-16","10-11","I","W","SPECTOR Laura","USA",60,50,2979.6,2457.5,"Pokljuka",1338,39,20,495,"30.10.1987","Hard",-5,-6.6,"Sky Clear",4,6.10376398779247,23.1452054794521,"Aboard"
"10-12-16","10-11","I","W","SOROKINA Natalia","RUS",61,43,2979.8,2448.1,"Pokljuka",1338,39,20,495,"12.9.1982","Hard",-5,-6.6,"Sky Clear",5,6.12720068624648,28.2795662100457,"Aboard"
"10-12-16","10-11","I","W","GWIZDON Magdalena","POL",62,48,2996.3,2455.9,"Pokljuka",1338,39,20,495,"4.8.1979","Hard",-5,-6.6,"Sky Clear",5,6.10774054318173,31.3890410958904,"Aboard"
"10-12-16","10-11","I","W","OBERHOFER Karin","ITA",63,81,3019.9,2568,"Pokljuka",1338,39,20,495,"3.11.1985","Hard",-5,-6.6,"Sky Clear",3,5.8411214953271,25.1342465753425,"Aboard"
"10-12-16","10-11","I","W","BARNES Tracy","USA",64,82,3021.5,2596.8,"Pokljuka",1338,39,20,495,"26.4.1982","Hard",-5,-6.6,"Sky Clear",3,5.77634011090573,28.6603881278539,"Aboard"
"10-12-16","10-11","I","W","KRUMINA Gerda","LAT",65,68,3025.9,2515.9,"Pokljuka",1338,39,20,495,"26.11.1984","Hard",-5,-6.6,"Sky Clear",4,5.96208116379824,26.0712328767123,"Aboard"
